Date,Open,High,Low,Close,Adj Close,Volume
2022-11-18,70.779999,70.809998,68.290001,69.919998,67.886292,12012100
2022-11-21,69.139999,69.730003,68.040001,69.089996,67.080429,8489200
2022-11-22,70.059998,71.959999,69.349998,71.879997,69.789276,11029400
2022-11-23,71.650002,73.449997,71.510002,73.129997,71.002914,12872500
2022-11-25,72.830002,73.410004,72.669998,73.080002,70.954384,3990700
2022-11-28,71.300003,72.239998,69.129997,69.599998,67.575607,9502300
2022-11-29,69.620003,70.279999,68.180000,69.209999,67.196945,10442100
2022-11-30,69.309998,75.669998,68.260002,75.589996,73.391357,15591700
2022-12-01,76.370003,77.019997,74.059998,75.550003,73.352531,13780700
2022-12-02,72.589996,75.739998,72.559998,75.190002,73.003006,13710900
2022-12-05,73.599998,74.120003,70.349998,71.150002,69.080513,12565200
2022-12-06,71.010002,71.330002,66.860001,68.070000,66.090103,14167700
2022-12-07,67.519997,68.949997,67.050003,67.629997,65.662903,16501500
2022-12-08,68.650002,69.800003,67.790001,69.230003,67.216354,16590200
2022-12-09,68.500000,69.900002,67.580002,67.660004,65.692017,10681100
2022-12-12,68.029999,70.540001,67.680000,70.500000,68.449425,8340400
2022-12-13,76.570000,76.629997,70.599998,72.089996,69.993172,22673500
2022-12-14,71.900002,74.110001,69.050003,70.739998,68.682442,17011800
2022-12-15,67.989998,68.470001,64.559998,65.489998,63.585125,17687900
2022-12-16,64.110001,64.790001,62.000000,63.099998,61.264656,16196200
2022-12-19,63.240002,63.369999,60.639999,61.520000,59.730614,12163300
2022-12-20,60.970001,62.419998,60.320000,61.610001,59.938805,14691000
2022-12-21,62.919998,64.930000,62.619999,64.360001,62.614212,15715800
2022-12-22,62.720001,62.889999,58.610001,61.599998,59.929077,22328200
2022-12-23,61.020000,62.630001,60.200001,62.529999,60.833855,12906400
2022-12-27,62.500000,62.669998,60.950001,61.820000,60.143112,9214400
2022-12-28,61.770000,62.759998,59.419998,59.529999,57.915222,14031200
2022-12-29,60.869999,63.099998,60.619999,62.610001,60.911686,12007000
2022-12-30,61.230000,62.150002,60.160000,62.110001,60.425240,11174400
2023-01-03,63.029999,64.040001,59.880001,61.360001,59.695591,18048500
2023-01-04,62.439999,63.750000,60.900002,62.709999,61.008968,17139400
2023-01-05,61.689999,61.740002,60.250000,60.529999,58.888100,15680900
2023-01-06,62.049999,65.220001,60.529999,64.639999,62.886612,18489900
2023-01-09,65.800003,67.449997,64.440002,64.559998,62.808777,11824200
2023-01-10,64.209999,65.919998,63.720001,65.879997,64.092987,11130700
2023-01-11,66.709999,68.419998,66.279999,68.379997,66.525169,12485900
2023-01-12,68.910004,69.860001,66.730003,69.059998,67.186722,18862000
2023-01-13,67.260002,70.110001,67.120003,69.779999,67.887192,11262000
2023-01-17,69.800003,70.690002,69.029999,69.419998,67.536949,9122800
2023-01-18,70.040001,70.629997,66.019997,66.120003,64.326469,16848500
2023-01-19,64.959999,65.849998,63.930000,64.669998,62.915802,14128500
2023-01-20,65.330002,68.269997,64.440002,68.129997,66.281952,9568900
2023-01-23,68.580002,71.660004,68.080002,70.589996,68.675217,11032800
2023-01-24,69.709999,70.879997,69.019997,70.370003,68.461189,9483300
2023-01-25,68.099998,70.629997,66.860001,70.470001,68.558479,16059100
2023-01-26,71.860001,72.790001,70.239998,72.650002,70.679344,13947200
2023-01-27,72.089996,74.510002,71.970001,73.139999,71.156059,13196400
2023-01-30,71.589996,72.860001,70.239998,70.419998,68.509827,11013700
2023-01-31,70.660004,73.489998,70.459999,73.449997,71.457649,10904800
2023-02-01,72.800003,77.389999,71.230003,75.820000,73.763351,17770400
2023-02-02,77.989998,79.919998,76.919998,79.029999,76.886292,16604600
2023-02-03,76.129997,79.169998,75.800003,76.529999,74.454102,13377300
2023-02-06,75.040001,75.900002,74.120003,75.150002,73.111542,9206900
2023-02-07,74.540001,78.730003,73.830002,78.000000,75.884232,15933100
2023-02-08,76.849998,77.629997,75.050003,75.500000,73.452034,14326300
2023-02-09,77.489998,77.559998,72.709999,73.459999,71.467377,13055200
2023-02-10,72.720001,74.110001,72.260002,73.860001,71.856529,10542400
2023-02-13,74.260002,76.540001,73.970001,76.449997,74.376274,10826700
2023-02-14,75.559998,77.690002,74.040001,76.339996,74.269264,18702000
2023-02-15,75.070000,77.129997,74.580002,77.059998,74.969727,14441800
2023-02-16,74.129997,76.419998,73.750000,73.849998,71.846802,16007700
2023-02-17,72.620003,73.339996,71.459999,73.199997,71.214417,11919400
2023-02-21,70.919998,71.500000,68.629997,68.779999,66.914314,15302900
2023-02-22,68.980003,69.820000,67.720001,68.500000,66.641922,22711300
2023-02-23,69.989998,70.320000,67.250000,69.489998,67.605064,15793700
2023-02-24,66.730003,67.709999,65.820000,67.230003,65.406364,19089700
2023-02-27,69.019997,69.720001,67.419998,67.870003,66.029015,12635100
2023-02-28,67.650002,68.669998,67.080002,67.129997,65.309074,13500300
2023-03-01,66.680000,67.349998,65.650002,66.419998,64.618324,19913800
2023-03-02,65.269997,68.290001,65.099998,67.820000,65.980362,16244500
2023-03-03,68.800003,71.209999,68.410004,71.010002,69.083817,16509000
2023-03-06,71.519997,72.779999,70.989998,71.220001,69.288147,12063200
2023-03-07,71.120003,71.300003,67.570000,67.919998,66.077644,18030500
2023-03-08,67.959999,68.629997,67.029999,68.209999,66.359795,17279500
2023-03-09,68.589996,69.489998,63.849998,64.430000,62.682316,19511800
2023-03-10,64.080002,65.139999,60.779999,61.590000,59.919350,28624600
2023-03-13,59.610001,63.700001,59.060001,61.290001,59.627487,22789800
2023-03-14,63.730000,65.120003,62.049999,64.230003,62.487743,18774200
2023-03-15,61.340000,63.169998,60.310001,63.139999,61.427303,31288500
2023-03-16,61.849998,66.470001,61.570000,66.300003,64.501602,23814300
2023-03-17,65.650002,66.180000,63.240002,64.010002,62.273708,19615100
2023-03-20,64.330002,66.000000,63.990002,65.769997,63.985962,14210100
2023-03-21,67.290001,68.360001,66.419998,68.089996,66.507965,10938300
2023-03-22,68.000000,69.919998,64.589996,64.680000,63.177208,16604200
2023-03-23,66.029999,68.110001,63.700001,65.029999,63.519073,18413100
2023-03-24,64.419998,66.379997,63.169998,66.309998,64.769325,14070100
2023-03-27,67.510002,67.900002,66.209999,66.650002,65.101440,11815200
2023-03-28,66.309998,66.660004,65.239998,66.220001,64.681435,10817000
2023-03-29,68.379997,69.230003,67.760002,69.110001,67.504257,11417500
2023-03-30,70.470001,70.599998,69.250000,70.230003,68.598251,13065200
2023-03-31,70.709999,73.320000,70.650002,73.180000,71.479713,10711800
2023-04-03,72.870003,74.209999,72.629997,73.949997,72.231812,12177900
2023-04-04,74.349998,74.500000,71.959999,72.760002,71.069466,13972700
2023-04-05,72.250000,72.699997,71.199997,72.110001,70.434578,11163000
2023-04-06,71.639999,73.040001,71.029999,72.860001,71.167137,10565400
2023-04-10,71.480003,73.139999,71.150002,73.110001,71.411339,9575800
2023-04-11,73.400002,73.900002,72.709999,73.089996,71.391800,8626100
2023-04-12,74.269997,74.419998,71.910004,72.260002,70.581085,17729600
2023-04-13,72.800003,75.230003,72.529999,74.989998,73.247658,10435000
2023-04-14,74.650002,75.870003,73.129997,74.500000,72.769043,11725200
2023-04-17,74.370003,75.290001,73.680000,75.250000,73.501610,10242600
2023-04-18,76.120003,76.180000,74.570000,75.349998,73.599281,9345700
2023-04-19,74.269997,75.820000,74.230003,75.349998,73.599281,11041200
2023-04-20,73.650002,75.010002,73.139999,73.989998,72.270889,11843300
2023-04-21,74.089996,74.389999,73.040001,74.120003,72.397881,9073600
2023-04-24,73.989998,74.589996,73.239998,74.330002,72.603004,7780300
2023-04-25,73.250000,73.519997,70.760002,70.830002,69.184319,11346600
2023-04-26,71.139999,71.680000,69.580002,69.900002,68.275932,12637700
2023-04-27,71.190002,74.139999,71.080002,73.989998,72.270889,12998600
2023-04-28,73.489998,75.870003,73.440002,75.870003,74.107208,9661000
2023-05-01,75.550003,76.750000,75.449997,75.580002,73.823952,7783300
2023-05-02,75.169998,75.180000,71.370003,73.070000,71.372261,13992500
2023-05-03,73.279999,74.610001,71.360001,71.470001,69.809441,20785000
2023-05-04,70.870003,71.040001,69.190002,69.959999,68.334534,15061700
2023-05-05,71.860001,74.309998,71.690002,73.720001,72.007156,10069100
2023-05-08,73.870003,74.050003,73.019997,73.800003,72.085312,7587800
2023-05-09,72.879997,73.400002,72.660004,72.839996,71.147598,5791000
2023-05-10,74.349998,74.690002,71.690002,73.820000,72.104843,16785600
2023-05-11,73.279999,73.510002,72.199997,73.330002,71.626236,9695100
2023-05-12,73.989998,74.089996,71.660004,73.010002,71.313660,10090500
2023-05-15,73.330002,73.959999,72.269997,73.709999,71.997383,8893000
2023-05-16,73.089996,73.599998,72.230003,72.250000,70.571327,7032600
2023-05-17,73.330002,75.190002,72.440002,74.839996,73.101135,11161200
2023-05-18,74.620003,77.180000,74.500000,76.910004,75.123070,11482500
2023-05-19,77.419998,77.709999,75.860001,76.599998,74.820244,9501500
2023-05-22,76.559998,77.510002,75.860001,76.660004,74.878860,8110000
2023-05-23,75.680000,76.239998,73.800003,74.059998,72.339272,8885700
2023-05-24,73.139999,73.320000,71.750000,72.430000,70.747147,16363700
2023-05-25,74.250000,75.029999,73.050003,74.209999,72.485779,11940300
2023-05-26,74.529999,77.440002,74.470001,77.070000,75.279327,13126000
2023-05-30,78.129997,78.430000,76.309998,77.080002,75.289101,9094100
2023-05-31,75.980003,76.559998,74.910004,75.830002,74.068138,12182400
2023-06-01,75.879997,78.500000,75.190002,77.930000,76.119347,11584500
2023-06-02,79.370003,81.699997,79.040001,81.250000,79.362206,10471500
2023-06-05,81.440002,82.169998,80.330002,80.720001,78.844528,10645600
2023-06-06,80.459999,81.559998,80.089996,81.269997,79.381744,7150300
2023-06-07,81.449997,82.139999,80.139999,80.470001,78.600334,14289000
2023-06-08,80.379997,82.040001,79.930000,81.730003,79.831062,8148100
2023-06-09,82.230003,83.360001,81.580002,82.209999,80.299911,8884800
2023-06-12,82.750000,84.410004,82.309998,84.339996,82.380417,6507300
2023-06-13,85.269997,86.410004,84.849998,86.000000,84.001854,10559700
2023-06-14,86.220001,87.449997,84.199997,86.430000,84.421860,20155900
2023-06-15,85.760002,90.220001,85.699997,89.400002,87.322853,13981000
2023-06-16,90.660004,90.699997,88.160004,88.459999,86.404678,10006300
2023-06-20,87.220001,87.769997,85.769997,87.139999,85.115364,6915800
2023-06-21,86.169998,86.669998,85.080002,85.510002,83.771263,10555800
2023-06-22,84.820000,86.339996,84.599998,86.279999,84.525597,9987200
2023-06-23,84.120003,85.379997,83.849998,84.320000,82.605453,8729000
2023-06-26,83.940002,85.080002,83.099998,83.230003,81.537628,9601100
2023-06-27,83.739998,86.320000,83.459999,85.970001,84.221909,11297600
2023-06-28,85.269997,86.680000,84.879997,86.150002,84.398239,14974900
2023-06-29,85.730003,87.110001,85.519997,87.040001,85.270149,8989900
2023-06-30,88.919998,90.599998,88.720001,89.980003,88.150368,8259600
2023-07-03,89.739998,90.440002,89.559998,90.300003,88.463867,3604500
2023-07-05,89.099998,90.320000,89.099998,89.870003,88.042603,12400100
2023-07-06,87.519997,87.940002,86.089996,87.610001,85.828552,14827000
2023-07-07,86.980003,89.379997,86.779999,86.910004,85.142799,8782700
2023-07-10,86.650002,87.680000,86.330002,87.529999,85.750183,6371500
2023-07-11,88.000000,89.529999,87.400002,89.260002,87.445015,10022700
2023-07-12,91.570000,92.230003,90.680000,91.330002,89.472923,20474600
2023-07-13,92.410004,93.940002,92.180000,93.360001,91.461639,7872500
2023-07-14,93.970001,94.500000,92.709999,93.169998,91.275497,7721300
2023-07-17,93.040001,94.820000,93.010002,94.129997,92.215988,7687300
2023-07-18,93.910004,96.620003,93.620003,96.160004,94.204697,10023000
2023-07-19,96.709999,97.589996,96.269997,96.699997,94.733711,11096800
2023-07-20,96.059998,96.680000,94.320000,94.839996,92.911552,10804600
2023-07-21,95.860001,96.010002,94.739998,94.769997,92.842972,7176200
2023-07-24,95.470001,96.510002,95.080002,95.959999,94.008766,5986500
2023-07-25,95.779999,97.559998,95.750000,96.769997,94.802284,6582100
2023-07-26,96.099998,97.699997,95.410004,96.830002,94.861084,15197000
2023-07-27,98.940002,99.199997,94.160004,94.809998,92.882156,11782900
2023-07-28,96.839996,98.050003,96.349998,97.480003,95.497871,8873600
2023-07-31,97.779999,98.279999,96.919998,98.089996,96.095459,5720700
2023-08-01,97.029999,97.650002,96.540001,97.120003,95.145180,5450100
2023-08-02,95.050003,95.250000,92.589996,93.110001,91.216721,9704600
2023-08-03,91.730003,93.410004,91.290001,92.239998,90.364403,7617400
2023-08-04,93.330002,94.660004,90.570000,90.900002,89.051659,10488400
2023-08-07,92.029999,93.339996,91.599998,93.230003,91.334297,6696200
2023-08-08,91.610001,92.290001,89.839996,92.040001,90.168480,8697300
2023-08-09,92.190002,92.230003,89.639999,90.190002,88.356094,10228400
2023-08-10,91.510002,93.660004,89.400002,90.169998,88.336502,15466100
2023-08-11,88.879997,90.570000,88.529999,89.940002,88.111183,9362000
2023-08-14,89.290001,91.389999,89.129997,91.349998,89.492516,6042800
2023-08-15,90.250000,90.449997,87.820000,88.230003,86.435959,8806300
2023-08-16,87.839996,88.900002,86.160004,86.250000,84.496216,9315300
2023-08-17,87.019997,87.160004,83.809998,84.139999,82.429123,11069200
2023-08-18,82.339996,84.830002,82.190002,84.150002,82.438904,8200600
2023-08-21,84.760002,86.279999,83.489998,85.839996,84.094536,6650500
2023-08-22,86.779999,86.879997,84.760002,85.059998,83.330399,7030700
2023-08-23,85.660004,88.279999,85.620003,87.870003,86.083275,6090900
2023-08-24,88.820000,89.139999,84.139999,84.220001,82.507477,6831200
2023-08-25,85.180000,86.690002,83.040001,85.930000,84.182709,10681400
2023-08-28,87.209999,87.900002,86.410004,87.459999,85.681602,5712900
2023-08-29,87.449997,91.470001,87.330002,91.269997,89.414131,7596400
2023-08-30,91.529999,92.800003,91.019997,92.470001,90.589729,7348800
2023-08-31,92.709999,93.410004,91.790001,91.910004,90.041130,5453400
2023-09-01,93.620003,93.879997,91.440002,92.370003,90.491768,5479800
2023-09-05,92.070000,92.260002,91.099998,91.139999,89.286789,4136800
2023-09-06,90.599998,90.660004,87.809998,89.290001,87.474403,6308600
2023-09-07,87.339996,88.790001,87.120003,88.330002,86.533913,5910700
2023-09-08,88.389999,89.660004,88.120003,88.720001,86.915977,5419300
2023-09-11,90.279999,90.629997,89.239998,90.440002,88.601013,5197400
2023-09-12,89.489998,90.449997,88.559998,88.910004,87.102127,5367300
2023-09-13,89.000000,89.919998,88.339996,89.250000,87.435211,6003100
2023-09-14,90.680000,91.849998,89.830002,91.430000,89.570869,5651200
2023-09-15,90.440002,90.580002,87.800003,88.070000,86.279205,9068800
2023-09-18,87.849998,88.980003,87.559998,88.239998,86.445747,5653800
2023-09-19,87.379997,87.760002,85.769997,87.489998,85.899841,7027700
2023-09-20,88.129997,88.410004,84.889999,84.959999,83.415840,10040700
2023-09-21,83.199997,83.360001,80.599998,80.739998,79.272530,10304700
2023-09-22,81.250000,82.169998,79.879997,80.080002,78.624542,10096700
2023-09-25,79.360001,81.110001,79.139999,81.080002,79.606346,8551700
2023-09-26,79.290001,79.699997,77.019997,77.470001,76.061966,13269800
2023-09-27,78.120003,78.440002,75.510002,77.510002,76.101250,14746900
2023-09-28,77.250000,79.779999,76.839996,78.870003,77.436523,11895200
2023-09-29,80.540001,80.620003,77.370003,78.199997,76.778694,15524500
2023-10-02,77.720001,78.809998,76.559998,78.110001,76.690346,13468200
2023-10-03,76.830002,77.709999,74.169998,74.930000,73.568146,13343700
2023-10-04,75.160004,76.970001,74.360001,76.620003,75.227425,12714500
2023-10-05,76.330002,76.860001,74.620003,76.410004,75.021233,8347300
2023-10-06,75.000000,79.910004,74.239998,79.019997,77.583794,12317700
2023-10-09,77.940002,80.889999,77.639999,80.519997,79.056519,9563600
2023-10-10,80.910004,83.279999,80.650002,81.790001,80.303459,9483900
2023-10-11,82.400002,82.919998,80.980003,82.800003,81.295105,8294000
2023-10-12,83.050003,83.269997,79.800003,81.239998,79.763443,11726300
2023-10-13,82.029999,82.699997,79.000000,79.919998,78.467430,13110800
2023-10-16,81.180000,83.029999,81.029999,82.430000,80.931824,11148700
2023-10-17,80.559998,83.559998,80.349998,82.370003,80.872902,14245700
2023-10-18,81.309998,81.870003,78.419998,79.070000,77.632896,14273500
2023-10-19,79.360001,80.400002,76.510002,76.910004,75.512146,14782300
2023-10-20,76.629997,76.900002,73.930000,74.019997,72.674667,16539100
2023-10-23,73.120003,75.690002,72.180000,73.580002,72.242676,17597900
2023-10-24,74.690002,75.849998,73.709999,75.250000,73.882317,13914400
2023-10-25,74.309998,74.309998,71.690002,71.970001,70.661934,14034300
2023-10-26,71.349998,71.779999,68.820000,69.370003,68.109192,13897800
2023-10-27,70.099998,70.300003,67.599998,68.330002,67.088081,16908800
2023-10-30,69.739998,71.290001,69.070000,70.779999,69.493568,13486500
2023-10-31,71.019997,72.220001,70.029999,72.040001,70.730652,14616400
2023-11-01,72.540001,74.779999,72.260002,74.339996,72.988846,14963500
2023-11-02,76.400002,78.650002,76.360001,78.570000,77.141968,10974000
2023-11-03,79.830002,81.550003,79.760002,80.669998,79.203804,13143900
2023-11-06,81.080002,81.459999,80.089996,81.199997,79.724167,11053500
2023-11-07,81.169998,82.230003,80.519997,81.870003,80.382011,8066300
2023-11-08,82.180000,82.489998,80.680000,82.000000,80.509644,9689000
2023-11-09,82.629997,82.639999,79.779999,80.019997,78.565613,13341500
2023-11-10,81.150002,83.910004,80.320000,83.709999,82.188560,11454200
2023-11-13,82.930000,84.129997,82.470001,83.410004,81.894012,10214800
2023-11-14,86.970001,89.059998,86.800003,88.290001,86.685318,10930700
2023-11-15,89.080002,89.839996,88.330002,88.839996,87.225319,8035400
2023-11-16,88.510002,89.290001,87.860001,89.050003,87.431503,8829600
2023-11-17,89.050003,89.760002,88.510002,89.529999,87.902779,10775100
2023-11-20,89.209999,91.949997,89.209999,91.400002,89.738800,10069200
2023-11-21,90.720001,91.040001,90.000000,90.739998,89.090775,12771000
2023-11-22,91.709999,92.570000,91.080002,91.760002,90.092255,8061700
2023-11-24,91.699997,91.959999,91.519997,91.849998,90.180611,2941200
2023-11-27,91.410004,91.959999,91.099998,91.330002,89.670067,6130200
2023-11-28,91.050003,92.400002,90.720001,91.580002,89.915527,6739200
2023-11-29,92.900002,93.589996,91.129997,91.419998,89.758430,7805900
2023-11-30,91.830002,92.589996,90.529999,92.389999,90.710793,10001900
2023-12-01,91.959999,94.309998,91.589996,93.919998,92.212990,10604900
2023-12-04,91.800003,92.639999,91.029999,92.500000,90.818794,11775000
2023-12-05,91.529999,92.980003,91.330002,92.410004,90.730431,10406000
2023-12-06,93.680000,93.709999,90.959999,91.199997,89.542427,9167000
2023-12-07,92.440002,93.639999,92.059998,93.220001,91.525711,7221800
2023-12-08,92.709999,94.699997,92.559998,94.339996,92.625351,9785800
2023-12-11,94.239998,95.559998,93.910004,95.470001,93.734818,6082500
2023-12-12,95.209999,96.790001,94.570000,96.739998,94.981728,6052000
2023-12-13,96.940002,100.879997,96.709999,100.660004,98.830498,10743200
2023-12-14,101.889999,102.680000,99.790001,101.550003,99.704315,10282000
2023-12-15,101.129997,101.870003,100.470001,101.120003,99.282127,9041000
2023-12-18,102.120003,103.370003,101.980003,102.730003,100.862862,7070200
2023-12-19,103.080002,104.599998,103.000000,104.529999,102.630150,5429400
2023-12-20,103.900002,105.209999,99.919998,100.040001,98.221748,11952500
2023-12-21,101.699997,102.730003,100.120003,102.510002,100.953644,8639100
2023-12-22,103.279999,104.260002,101.879997,103.139999,101.574066,6523300
2023-12-26,103.379997,105.010002,103.300003,104.360001,102.775543,4480100
2023-12-27,104.239998,105.080002,103.910004,105.000000,103.405838,7931500
2023-12-28,105.010002,105.480003,104.650002,105.000000,103.405838,5232600
2023-12-29,104.650002,105.110001,102.650002,103.989998,102.411163,8686800
2024-01-02,101.879997,102.839996,100.760002,102.120003,100.569565,8732800
2024-01-03,100.699997,101.199997,99.250000,99.629997,98.117363,11632600
2024-01-04,99.269997,100.930000,98.440002,98.629997,97.132545,7422300
2024-01-05,98.650002,100.550003,98.000000,98.930000,97.427986,10963500
2024-01-08,99.220001,103.230003,99.150002,103.099998,101.534676,8596400
2024-01-09,101.320000,103.330002,100.989998,102.559998,101.002869,11699800
2024-01-10,102.800003,104.930000,102.599998,104.360001,102.775543,9823600
2024-01-11,104.870003,105.220001,101.379997,104.080002,102.499809,8716900
2024-01-12,104.970001,105.480003,103.290001,104.250000,102.667221,6554500
2024-01-16,103.260002,104.150002,101.820000,103.059998,101.495285,13261800
2024-01-17,100.959999,101.620003,99.720001,101.320000,99.781708,8442300
2024-01-18,102.279999,104.220001,101.269997,103.900002,102.322540,7684400
2024-01-19,104.599998,107.910004,104.139999,107.660004,106.025444,10003500
2024-01-22,108.709999,109.559998,107.919998,108.349998,106.704971,12762900
2024-01-23,108.680000,109.430000,107.959999,109.239998,107.581459,6720800
2024-01-24,111.180000,111.870003,109.349998,109.550003,107.886757,7679600
2024-01-25,110.949997,111.480003,109.510002,111.320000,109.629883,6089600
2024-01-26,110.930000,111.980003,110.230003,110.919998,109.235954,10774900
2024-01-29,110.959999,113.510002,110.610001,113.379997,111.658607,5696300
2024-01-30,112.879997,113.610001,112.570000,113.139999,111.422241,4861300
2024-01-31,111.500000,111.830002,107.489998,107.559998,105.926956,10411500
2024-02-01,108.580002,111.680000,108.029999,111.610001,109.915482,15098100
2024-02-02,111.910004,116.300003,111.680000,115.110001,113.362335,9522500
2024-02-05,114.639999,114.959999,112.230003,113.820000,112.091911,11377300
2024-02-06,114.470001,115.019997,113.449997,114.739998,112.997955,6819200
2024-02-07,116.360001,117.930000,115.739998,117.570000,115.784996,5542800
2024-02-08,117.529999,117.940002,116.919998,117.709999,115.922859,4075700
2024-02-09,118.000000,119.989998,117.739998,119.620003,117.803871,5414900
2024-02-12,119.650002,121.260002,118.930000,119.419998,117.606895,5474100
2024-02-13,114.800003,115.750000,112.089996,114.510002,112.771446,9210600
2024-02-14,116.339996,117.930000,114.660004,117.559998,115.775131,6561800
2024-02-15,117.989998,119.989998,117.589996,119.820000,118.000832,6601900
2024-02-16,119.610001,120.400002,117.470001,117.970001,116.178917,6942600
2024-02-20,116.709999,117.190002,114.389999,115.949997,114.189568,6589200
2024-02-21,115.019997,116.389999,113.730003,116.250000,114.485023,6548000
2024-02-22,120.910004,124.099998,120.269997,123.400002,121.526482,6293300
2024-02-23,124.629997,125.279999,123.059998,123.529999,121.654503,6649300
2024-02-26,123.879997,124.220001,122.120003,122.230003,120.374237,4292600
2024-02-27,122.690002,123.019997,121.279999,122.809998,120.945435,4652400
2024-02-28,121.680000,122.760002,121.379997,122.250000,120.393929,3882300
2024-02-29,123.550003,124.739998,121.570000,123.430000,121.556023,6950900
2024-03-01,124.160004,127.309998,123.830002,127.040001,125.111214,6111400
2024-03-04,126.379997,127.940002,126.320000,126.489998,124.569565,4766400
2024-03-05,124.940002,125.320000,121.000000,122.699997,120.837105,6849300
2024-03-06,125.120003,126.199997,123.540001,124.540001,122.649155,6240700
2024-03-07,126.930000,128.929993,126.220001,128.149994,126.204353,5795800
2024-03-08,128.570007,130.600006,125.290001,125.730003,123.821098,9768200
2024-03-11,124.750000,125.800003,123.330002,125.370003,123.466568,7690100
2024-03-12,126.919998,129.809998,125.000000,129.389999,127.425545,6147900
2024-03-13,129.550003,129.710007,127.620003,128.710007,126.755867,3708000
2024-03-14,129.330002,129.460007,125.489998,127.800003,125.859665,5564600
2024-03-15,125.410004,126.529999,124.050003,125.029999,123.131729,6088500
2024-03-18,128.169998,129.240005,126.980003,127.290001,125.357414,6188800
2024-03-19,126.339996,129.210007,125.580002,129.070007,127.506065,5291800
2024-03-20,129.020004,132.639999,128.479996,132.449997,130.845093,6279100
2024-03-21,134.669998,135.199997,133.509995,133.690002,132.070068,4330600
2024-03-22,133.490005,133.990005,132.750000,132.940002,131.329163,4108700
2024-03-25,131.759995,132.679993,131.649994,131.880005,130.282013,5737500
2024-03-26,132.869995,133.089996,130.679993,130.809998,129.224960,6567800
2024-03-27,133.000000,134.139999,131.339996,134.080002,132.455353,4600500
2024-03-28,134.130005,135.160004,133.779999,134.029999,132.405960,3843700
2024-04-01,134.539993,134.949997,132.330002,133.350006,131.734192,5667000
2024-04-02,130.160004,130.750000,128.830002,130.679993,129.096558,3696600
2024-04-03,129.740005,132.190002,129.720001,131.050003,129.462067,4613100
2024-04-04,134.029999,134.300003,125.870003,126.180000,124.651077,7072700
2024-04-05,127.099998,131.479996,126.739998,129.929993,128.355606,6943300
2024-04-08,130.500000,131.270004,129.550003,130.070007,128.493942,6096000
2024-04-09,131.479996,131.669998,126.839996,130.520004,128.938492,5426300
2024-04-10,126.110001,128.130005,125.080002,126.610001,125.075867,7529400
2024-04-11,127.610001,130.429993,124.980003,129.399994,127.832047,5004700
2024-04-12,126.570000,127.629997,122.589996,123.839996,122.339417,8833600
2024-04-15,127.010002,127.099998,118.599998,119.260002,117.814934,8718500
2024-04-16,119.529999,120.620003,117.589996,118.519997,117.083893,5997700
2024-04-17,120.260002,120.360001,115.360001,116.349998,114.940193,6666500
2024-04-18,117.220001,118.720001,114.839996,115.529999,114.130119,5587900
2024-04-19,115.379997,116.099998,111.540001,112.550003,111.186226,11614600
2024-04-22,114.209999,117.309998,112.570000,115.449997,114.051086,6315100
2024-04-23,116.879997,119.870003,116.500000,119.510002,118.061897,5019700
2024-04-24,120.150002,120.720001,117.739998,119.349998,117.903839,10395500
2024-04-25,114.790001,118.419998,113.599998,117.839996,116.412125,6755700
2024-04-26,119.849998,122.309998,119.379997,121.139999,119.672150,6060500
2024-04-29,122.410004,122.889999,120.389999,122.360001,120.877365,3177100
2024-04-30,121.269997,122.000000,116.540001,116.620003,115.206917,5167600
2024-05-01,116.070000,120.849998,115.029999,115.349998,113.952301,6631100
2024-05-02,117.889999,119.070000,114.709999,118.440002,117.004875,4396500
2024-05-03,122.769997,123.639999,120.940002,122.860001,121.371307,4857700
2024-05-06,124.559998,126.629997,124.300003,126.620003,125.085754,3515200
2024-05-07,127.309998,128.050003,126.500000,127.099998,125.559929,7257900
2024-05-08,125.580002,127.379997,125.470001,127.029999,125.490776,2878500
2024-05-09,127.010002,129.110001,126.540001,129.100006,127.535706,3182100
2024-05-10,130.220001,130.860001,128.559998,129.550003,127.980232,3421400
2024-05-13,130.759995,130.820007,128.630005,129.570007,128.000015,2517700
2024-05-14,129.600006,131.630005,129.210007,131.210007,129.620148,3804900
2024-05-15,133.139999,136.320007,132.630005,136.089996,134.440994,3676600
2024-05-16,136.029999,137.300003,134.970001,135.070007,133.433365,10316300
2024-05-17,135.139999,135.690002,134.000000,135.589996,133.947067,3344400
2024-05-20,135.690002,137.229996,135.389999,136.110001,134.460754,2645700
2024-05-21,135.410004,137.160004,135.279999,137.000000,135.339966,2329900
2024-05-22,136.429993,136.990005,134.080002,135.789993,134.144623,4506300
2024-05-23,138.080002,138.119995,131.699997,132.669998,131.062424,4623300
2024-05-24,134.050003,135.830002,133.279999,135.229996,133.591415,2684700
2024-05-28,135.830002,136.009995,133.410004,135.500000,133.858154,2587100
2024-05-29,132.289993,133.500000,132.050003,132.649994,131.042664,6054300
2024-05-30,131.369995,131.869995,128.979996,129.979996,128.405029,4330300
2024-05-31,130.520004,133.490005,126.610001,133.300003,131.684814,5937800
2024-06-03,134.570007,134.649994,129.679993,133.559998,131.941666,4743100
2024-06-04,132.610001,134.589996,131.389999,133.940002,132.317062,3825400
2024-06-05,135.729996,138.750000,134.240005,138.690002,137.009491,3774200
2024-06-06,138.979996,139.289993,137.139999,138.639999,136.960098,2680500
